,area,bathroom,bedroom,lat,long,school,mrt,age,type_condo,type_hdb,bathroom_area,bedroom_area,remaining_area,convenience,distance_from_central,price_sqft
858,635,1,2,1.3327799999999999,103.93165,4,1,43,0,1,31.75,158.75,444.5,5,11.561229025807027,391.95
859,742,2,2,1.398384,103.8894255,5,0,6,0,1,74.2,185.5,482.29999999999995,5,12.25130483558605,551.21
860,1292,2,3,1.377585,103.764402,3,1,23,0,1,129.20000000000002,484.5,678.3,4,11.06577244468966,456.66
861,1571,3,4,1.420524,103.8335625,4,1,34,0,1,235.65000000000003,785.5,549.8499999999999,5,12.887148684458813,369.19
862,1841,3,7,1.418661,103.83984,2,0,33,0,1,276.15000000000003,1610.875,-46.02500000000009,2,12.711296062174535,450.84
863,990,2,3,1.422531,103.847445,3,0,7,0,1,99.0,371.25,519.75,3,13.222944713368548,454.55
864,700,1,3,1.303911,103.9097385,3,0,45,0,1,35.0,262.5,402.5,3,8.675850176838019,597.14
865,1237,2,3,1.295613,103.8044745,2,1,21,0,1,123.7,463.875,649.425,3,3.1771397714675658,630.56
866,1292,2,3,1.336689,103.73805899999999,2,0,38,0,1,129.20000000000002,484.5,678.3,2,11.039319645069478,414.09
867,882,2,2,1.3304610000000001,103.9281345,4,0,42,0,1,88.2,220.5,573.3,4,11.115377748791307,375.06
868,700,1,2,1.314243,103.8709125,0,1,47,0,1,35.0,175.0,490.0,1,4.4999852532299265,521.43
869,958,2,3,1.3177889999999999,103.8072645,1,1,47,0,1,95.80000000000001,359.25,502.95000000000005,2,3.126158918493368,584.55
870,1023,2,4,1.389789,103.8760965,2,0,9,0,1,102.30000000000001,511.5,409.20000000000005,2,10.69237789571981,419.35
871,1615,3,4,1.356624,103.8888585,2,0,37,0,1,242.25000000000003,807.5,565.25,2,8.615063461161611,526.32
872,1184,2,3,1.450404,103.8186855,5,1,20,0,1,118.4,444.0,621.5999999999999,6,16.255078080452577,386.82
873,731,2,2,1.353573,103.8887055,2,0,39,0,1,73.10000000000001,182.75,475.15,2,8.377966064851975,404.92
874,1001,2,3,1.35026,103.93597,4,0,6,0,1,100.10000000000001,375.375,525.525,4,12.673630394874241,539.46
875,785,2,3,1.323864,103.9333995,3,1,42,0,1,78.5,294.375,412.125,4,11.52056875708532,452.23
876,1206,2,3,1.407753,103.90090500000001,5,1,5,0,1,120.60000000000001,452.25,633.1500000000001,6,13.813638434578015,621.89
877,721,2,2,1.37046,103.85413,2,0,42,0,1,72.10000000000001,180.25,468.65,2,7.759202693970144,416.09
878,1270,2,3,1.380132,103.8293685,2,0,40,0,1,127.0,476.25,666.75,2,8.423565685242343,448.82
879,1194,2,3,1.388421,103.907241,4,0,19,0,1,119.4,447.75,626.8499999999999,4,12.557075131106302,364.32
880,850,2,2,1.351359,103.9522275,5,0,39,0,1,85.0,212.5,552.5,5,14.391329603171423,388.24
881,657,1,3,1.3344799999999999,103.85108000000001,4,1,53,0,1,32.85,246.375,377.775,5,3.997286446618688,380.52
882,1292,2,2,1.390491,103.902687,5,0,22,0,1,129.20000000000002,323.0,839.8,5,12.39963554397449,344.43
883,785,2,2,1.348686,103.95045,6,0,37,0,1,78.5,196.25,510.25,6,14.100979625611606,394.9
884,883,2,2,1.3713799999999998,103.85425,2,0,42,0,1,88.30000000000001,220.75,573.95,2,7.859869904595141,416.76
885,1141,2,3,1.365489,103.955274,3,0,32,0,1,114.10000000000001,427.875,599.0250000000001,3,15.333681501812382,375.11
886,904,2,3,1.3525200000000002,103.87035999999999,4,2,35,0,1,90.4,339.0,474.6,6,6.872237096588492,431.42
887,882,2,2,1.3805370000000001,103.8410685,3,1,41,0,1,88.2,220.5,573.3,4,8.526927561375334,394.56
888,1615,2,3,1.351404,103.942728,6,2,37,0,1,161.5,605.625,847.875,8,13.414099978116578,487.93
889,1722,3,3,1.438317,103.7777535,2,0,36,0,1,258.3,645.75,817.95,2,16.023946832524185,377.47
890,1109,2,3,1.362465,103.9546845,3,0,28,0,1,110.9,415.875,582.225,3,15.129019258406453,347.16
891,1108,2,3,1.346481,103.87249200000001,2,2,32,0,1,110.80000000000001,415.5,581.7,4,6.5269224838141096,568.59
892,720,2,2,1.375182,103.9004055,2,0,6,0,1,72.0,180.0,468.0,2,10.967773261351674,694.44
893,731,2,2,1.3327799999999999,103.93165,4,1,41,0,1,73.10000000000001,182.75,475.15,5,11.561229025807027,380.3
894,689,2,2,1.436598,103.831092,4,0,34,0,1,68.9,172.25,447.85,4,14.663208327266231,403.48
895,581,2,1,1.2877,103.83933,1,0,50,0,1,58.1,72.625,450.275,1,1.9876103301557675,413.08
896,1184,2,3,1.388682,103.8747015,2,0,17,0,1,118.4,444.0,621.5999999999999,2,10.5124781810943,354.73
897,1335,2,4,1.3716,103.961556,3,0,28,0,1,133.5,667.5,534.0,3,16.262631680221375,366.21
898,979,2,3,1.336383,103.70338199999999,2,1,20,0,1,97.9,367.125,513.975,3,14.731702927602742,448.3
899,1206,2,4,1.375182,103.9004055,2,0,6,0,1,120.60000000000001,603.0,482.4000000000001,2,10.967773261351674,704.81
900,786,2,2,1.323864,103.9333995,3,1,42,0,1,78.60000000000001,196.5,510.9,4,11.52056875708532,380.41
901,1119,2,3,1.3239,103.91086999999999,3,1,32,0,1,111.9,419.625,587.475,4,9.072864974305578,588.03
902,1345,2,4,1.354959,103.958523,4,1,27,0,1,134.5,672.5,538.0,5,15.189213670759317,371.75
903,1421,2,3,1.345788,103.95031949999999,5,1,35,0,1,142.1,532.875,746.0250000000001,6,13.97818799805065,337.79
904,731,2,2,1.4049,103.90272,7,1,6,0,1,73.10000000000001,182.75,475.15,8,13.668414532584016,492.48
905,1108,2,3,1.3495409999999999,103.9529835,5,0,37,0,1,110.80000000000001,415.5,581.7,5,14.398184658102217,351.99
906,1001,2,3,1.385091,103.898736,5,0,9,0,1,100.10000000000001,375.375,525.525,5,11.65930266138007,479.52
907,796,2,2,1.351314,103.7228355,2,0,36,0,1,79.60000000000001,199.0,517.4,2,13.205615274172217,376.88
908,1572,3,4,1.368306,103.873671,1,0,34,0,1,235.80000000000004,786.0,550.2,1,8.503386949829451,419.85
909,1227,2,3,1.382058,103.902354,5,0,22,0,1,122.7,460.125,644.175,5,11.67044974757007,331.7
910,1206,2,3,1.378809,103.90423050000001,2,0,5,0,1,120.60000000000001,452.25,633.1500000000001,2,11.55205931704377,559.7
911,1119,2,3,1.377522,103.73516550000001,2,0,22,0,1,111.9,419.625,587.475,2,13.480412891840718,303.84
912,1700,3,4,1.4373719999999999,103.777074,2,0,36,0,1,255.00000000000003,850.0,595.0,2,15.955838749793053,323.53
913,1302,2,3,1.273635,103.83641999999999,2,0,43,0,1,130.20000000000002,488.25,683.55,2,3.3960654654526974,576.04
914,721,2,2,1.370961,103.8382065,3,0,42,0,1,72.10000000000001,180.25,468.65,3,7.4396356005104955,400.68
915,990,2,3,1.388061,103.770009,4,0,6,0,1,99.0,371.25,519.75,4,11.561879214097994,424.24
916,667,1,2,1.28968,103.82724,2,1,56,0,1,33.35,166.75,466.9,3,1.661210444251271,494.75
917,882,1,3,1.30914,103.7884185,2,2,44,0,1,44.1,330.75,507.15,4,4.859425005980687,566.89
918,1183,2,3,1.4049,103.90272,7,1,18,0,1,118.30000000000001,443.625,621.075,8,13.668414532584016,395.6
919,1001,2,3,1.40246,103.90686,9,0,9,0,1,100.10000000000001,375.375,525.525,9,13.724590987979829,419.58
920,699,2,3,1.34093,103.84685999999999,4,1,48,0,1,69.9,262.125,366.975,5,4.4157822679030305,403.43
921,1001,2,3,1.409319,103.9008015,4,1,5,0,1,100.10000000000001,375.375,525.525,5,13.9514506341103,577.42
922,990,2,3,1.323324,103.940028,3,0,43,0,1,99.0,371.25,519.75,3,12.23494920638064,378.79
923,1550,2,5,1.384191,103.7405835,3,1,28,0,1,155.0,968.75,426.25,4,13.477890198552561,374.19
924,904,2,3,1.350576,103.72717349999999,3,0,36,0,1,90.4,339.0,474.6,3,12.730556720303685,352.88
925,1032,2,3,1.392201,103.898457,6,1,22,0,1,103.2,387.0,541.8,7,12.255447222126799,387.6
926,670,1,2,1.441926,103.77815849999999,1,0,45,0,1,33.5,167.5,469.0,1,16.378058294524173,313.43
927,1119,2,3,1.43621,103.83582,4,0,33,0,1,111.9,419.625,587.475,4,14.627008876942448,366.4
928,785,2,2,1.370655,103.834629,4,0,44,0,1,78.5,196.25,510.25,4,7.378170037567683,369.43
929,1001,2,3,1.3851719999999998,103.75852950000001,3,0,8,0,1,100.10000000000001,375.375,525.525,3,12.125895966123208,428.46
930,721,2,2,1.330875,103.928058,3,0,42,0,1,72.10000000000001,180.25,468.65,3,11.119314808034975,414.55
931,1001,2,3,1.40246,103.90686,9,0,9,0,1,100.10000000000001,375.375,525.525,9,13.724590987979829,457.54
932,1087,2,3,1.3913280000000001,103.89816,7,1,22,0,1,108.7,407.625,570.675,8,12.158650964360904,381.78
933,721,2,2,1.328436,103.723794,0,0,6,0,1,72.10000000000001,180.25,468.65,0,12.318238159942752,624.13
934,1248,2,3,1.34532,103.72125600000001,4,1,22,0,1,124.80000000000001,468.0,655.2,5,13.121930147489648,575.32
935,1313,2,3,1.343106,103.949559,4,1,33,0,1,131.3,492.375,689.325,5,13.802563458167597,409.75
936,990,2,3,1.3327799999999999,103.93165,4,1,42,0,1,99.0,371.25,519.75,5,11.561229025807027,388.89
937,1001,2,3,1.35026,103.93597,4,0,6,0,1,100.10000000000001,375.375,525.525,4,12.673630394874241,579.42
938,742,1,2,1.353852,103.8669615,4,1,36,0,1,37.1,185.5,519.4,5,6.762058567446315,444.74
939,1097,2,3,1.384092,103.901076,3,0,22,0,1,109.7,411.375,575.925,3,11.74389327575399,341.84
940,1517,2,4,1.359225,103.9332105,1,0,24,0,1,151.70000000000002,758.5,606.8,1,12.834291948461129,413.97
941,1496,2,3,1.35855,103.8471255,3,0,30,0,1,149.6,561.0,785.4000000000001,3,6.269859568018903,540.11
942,1001,2,3,1.397457,103.87800899999999,3,0,5,0,1,100.10000000000001,375.375,525.525,3,11.544627524833151,427.57
943,710,1,3,1.3376700000000001,103.8567,3,0,51,0,1,35.5,266.25,408.25,3,4.6431442094930055,406.88
944,915,2,3,1.364814,103.8657555,2,0,33,0,1,91.5,343.125,480.375,2,7.715403530509826,402.19
945,1001,2,3,1.4179680000000001,103.843467,2,0,5,0,1,100.10000000000001,375.375,525.525,2,12.669907224671562,429.57
946,990,2,3,1.37046,103.85413,2,0,42,0,1,99.0,371.25,519.75,2,7.759202693970144,432.32
947,538,1,1,1.33758,103.85179000000001,4,0,38,0,1,26.900000000000002,67.25,443.85,4,4.330437886683317,464.68
948,1313,2,3,1.43585,103.78698,4,4,24,0,1,131.3,492.375,689.325,8,15.409232687216111,297.03
949,1001,2,3,1.36129,103.7484,2,1,36,0,1,100.10000000000001,375.375,525.525,3,11.236224620603593,359.64
950,988,2,3,1.4049989999999999,103.89851999999999,4,1,5,0,1,98.80000000000001,370.5,518.7,5,13.41299319969499,445.34
951,904,2,3,1.35026,103.93597,4,0,6,0,1,90.4,339.0,474.6,4,12.673630394874241,685.84
952,1398,2,3,1.3425209999999999,103.6996695,5,0,21,0,1,139.8,524.25,733.95,5,15.307637462007795,421.24
953,721,2,2,1.379673,103.8364875,3,0,41,0,1,72.10000000000001,180.25,468.65,3,8.384897115122651,359.22
954,1140,2,3,1.365138,103.865418,2,0,44,0,1,114.0,427.5,598.5,2,7.728390559242022,384.21
955,1001,2,3,1.35026,103.93597,4,0,6,0,1,100.10000000000001,375.375,525.525,4,12.673630394874241,559.44
956,721,2,2,1.42353,103.8318705,3,0,35,0,1,72.10000000000001,180.25,468.65,3,13.218017257222233,372.94
957,904,2,3,1.3525200000000002,103.87035999999999,4,2,35,0,1,90.4,339.0,474.6,6,6.872237096588492,553.1
958,904,2,3,1.347228,103.84880849999999,3,2,35,0,1,90.4,339.0,474.6,5,5.142743480660662,575.22
959,990,2,3,1.4319899999999999,103.8448755,3,0,6,0,1,99.0,371.25,519.75,3,14.228289289710306,429.29
960,1001,2,3,1.4042430000000001,103.9050135,6,1,11,0,1,100.10000000000001,375.375,525.525,7,13.758809097163974,449.55
961,786,2,2,1.365138,103.865418,2,0,42,0,1,78.60000000000001,196.5,510.9,2,7.728390559242022,385.5
962,1001,2,3,1.403604,103.90045500000001,7,1,8,0,1,100.10000000000001,375.375,525.525,8,13.406405467927275,527.47
963,990,2,3,1.395,103.891959,5,0,6,0,1,99.0,371.25,519.75,5,12.088026379401365,484.85
964,1205,2,3,1.34261,103.92539000000001,1,0,21,0,1,120.5,451.875,632.625,1,11.258884741578743,597.51
965,979,2,3,1.40246,103.90686,9,0,14,0,1,97.9,367.125,513.975,9,13.724590987979829,408.58
966,721,2,2,1.381041,103.8351375,3,0,41,0,1,72.10000000000001,180.25,468.65,3,8.527974909118747,409.15
967,882,2,2,1.2748950000000001,103.8086955,1,1,43,0,1,88.2,220.5,573.3,2,4.117327715642677,473.92
968,807,1,3,1.442682,103.7777265,0,0,36,0,1,40.35,302.625,464.025,0,16.473429592592655,297.4
969,699,2,3,1.317663,103.8800835,1,1,44,0,1,69.9,262.125,366.975,2,5.584038377723612,443.49
970,1109,2,3,1.353942,103.932198,2,0,32,0,1,110.9,415.875,582.225,2,12.465705150293285,376.92
971,721,2,2,1.32093,103.7648565,2,0,42,0,1,72.10000000000001,180.25,468.65,2,7.68007063527705,429.96
972,742,1,2,1.364814,103.8657555,2,0,34,0,1,37.1,185.5,519.4,2,7.715403530509826,424.53
973,720,2,2,1.329372,103.929066,4,0,42,0,1,72.0,180.0,468.0,4,11.184600344683677,455.56
974,1457,2,4,1.33949,103.70739,3,1,22,0,1,145.70000000000002,728.5,582.8,4,14.389338334295804,441.32
975,1097,2,3,1.33692,103.85682,2,0,24,0,1,109.7,411.375,575.925,2,4.585001185727966,517.78
976,721,2,2,1.326969,103.9281345,4,1,42,0,1,72.10000000000001,180.25,468.65,5,11.020006880106267,454.92
977,700,2,3,1.307034,103.784634,1,0,45,0,1,70.0,262.5,367.5,1,5.257915582335799,484.29
978,1399,2,3,1.388412,103.7732625,3,0,20,0,1,139.9,524.625,734.4749999999999,3,11.382131296998587,321.66
979,1582,2,4,1.373022,103.875831,3,0,28,0,1,158.20000000000002,791.0,632.8,3,9.071688461305504,455.12
980,672,2,2,1.2821129999999998,103.842846,1,4,37,0,1,67.2,168.0,436.79999999999995,5,2.714495237217481,632.44
981,904,2,3,1.3344799999999999,103.85108000000001,4,1,47,0,1,90.4,339.0,474.6,5,3.997286446618688,553.1
982,990,2,3,1.34261,103.92539000000001,1,0,35,0,1,99.0,371.25,519.75,1,11.258884741578743,391.92
983,1593,3,3,1.365651,103.8882645,4,0,35,0,1,238.95000000000005,597.375,756.675,4,9.273532483191081,489.64
984,1108,2,3,1.343394,103.755276,2,0,24,0,1,110.80000000000001,415.5,581.7,2,9.5643852840238,374.55
985,1527,2,4,1.343961,103.757148,2,0,24,0,1,152.70000000000002,763.5,610.8,2,9.408689732967964,425.67
986,721,2,2,1.357389,103.892166,1,0,36,0,1,72.10000000000001,180.25,468.65,1,8.945546320583944,360.61
987,1345,2,3,1.3617700000000001,103.88696,2,1,29,0,1,134.5,504.375,706.125,3,8.861532196137786,453.53
988,1323,2,3,1.390491,103.899438,5,1,23,0,1,132.3,496.125,694.575,6,12.172728707957356,362.81
989,1076,2,3,1.358622,103.9607865,2,0,25,0,1,107.60000000000001,403.5,564.9,2,15.575975307795265,394.98
990,1270,2,3,1.32758,103.84504,1,0,39,0,1,127.0,476.25,666.75,1,2.996757293266448,496.06
991,635,1,2,1.3041,103.917276,3,0,46,0,1,31.75,158.75,444.5,3,9.5147077780574,559.06
992,1722,3,4,1.437534,103.77807299999999,3,0,36,0,1,258.3,861.0,602.7,3,15.930351419902044,383.28
993,1313,2,4,1.348299,103.93245,2,0,32,0,1,131.3,656.5,525.2,2,12.227764240250924,432.6
994,968,2,3,1.39545,103.90626,9,0,6,0,1,96.80000000000001,363.0,508.20000000000005,9,13.075722244751685,444.21
995,1270,2,3,1.349145,103.7160135,4,0,38,0,1,127.0,476.25,666.75,4,13.817483709982321,401.57
996,1001,2,3,1.4077709999999999,103.8995865,4,1,5,0,1,100.10000000000001,375.375,525.525,5,13.734128448158938,567.43
997,1528,3,4,1.4264299999999999,103.84624000000001,3,0,32,0,1,229.20000000000005,764.0,534.8,3,13.633956630556034,392.67
998,721,2,2,1.3125149999999999,103.7608695,3,0,43,0,1,72.10000000000001,180.25,468.65,3,7.947984564026247,395.28
999,1291,2,3,1.304604,103.91574150000001,3,0,46,0,1,129.1,484.125,677.7750000000001,3,9.344169250858478,573.2
1000,1206,2,3,1.394685,103.89086999999999,5,0,6,0,1,120.60000000000001,452.25,633.1500000000001,5,11.992163425588558,456.05
1001,700,1,2,1.3106,103.78928,1,2,44,0,1,35.0,175.0,490.0,3,4.786197682966531,427.14
1002,1216,2,3,1.400724,103.898484,4,0,7,0,1,121.60000000000001,456.0,638.4000000000001,4,13.019721206160042,483.55
1003,1227,2,3,1.402299,103.90126049999999,6,1,9,0,1,122.7,460.125,644.175,7,13.33986308741907,513.45
1004,785,2,2,1.345959,103.939614,3,1,36,0,1,78.5,196.25,510.25,4,12.866622949451047,484.08
1005,1582,2,4,1.373373,103.96279799999999,3,0,28,0,1,158.20000000000002,791.0,632.8,3,16.475872151433727,367.89
1006,1270,2,3,1.348911,103.716459,4,0,38,0,1,127.0,476.25,666.75,4,13.761906395450712,392.13
1007,1507,2,4,1.382958,103.763952,4,0,23,0,1,150.70000000000002,753.5,602.8,4,11.54240926677183,502.99
1008,1399,2,4,1.388358,103.89314250000001,8,1,21,0,1,139.9,699.5,559.5999999999999,9,11.561125516621987,464.62
1009,904,2,3,1.3453469999999998,103.9551255,4,1,33,0,1,90.4,339.0,474.6,5,14.468560642526008,442.48
1010,969,2,3,1.401714,103.907178,9,0,14,0,1,96.9,363.375,508.725,9,13.680919256048039,423.12
1011,990,2,3,1.40598,103.897989,4,1,6,0,1,99.0,371.25,519.75,5,13.471039236437507,505.05
1012,1378,2,3,1.39939,103.91031,9,0,17,0,1,137.8,516.75,723.45,9,13.698569477016559,435.41
1013,1216,2,3,1.376352,103.7383605,2,0,5,0,1,121.60000000000001,456.0,638.4000000000001,2,13.119243580623209,435.86
1014,1475,2,3,1.450863,103.81438349999999,5,0,21,0,1,147.5,553.125,774.375,5,16.355374680241543,337.63
1015,1323,2,3,1.390491,103.899438,5,1,23,0,1,132.3,496.125,694.575,6,12.172728707957356,381.71
1016,1216,2,3,1.396899,103.87778399999999,3,0,5,0,1,121.60000000000001,456.0,638.4000000000001,3,11.478234674936617,493.42
1017,710,1,2,1.324368,103.8542175,1,0,51,0,1,35.5,177.5,497.0,1,3.3632019090046317,338.03
1018,1001,2,3,1.4049,103.90272,7,1,6,0,1,100.10000000000001,375.375,525.525,8,13.668414532584016,539.46
1019,796,2,2,1.334718,103.867929,2,1,36,0,1,79.60000000000001,199.0,517.4,3,5.265632305213407,502.51
1020,1119,2,3,1.35855,103.8885255,2,1,37,0,1,111.9,419.625,587.475,3,8.73350452544308,402.14
1021,990,2,3,1.393191,103.878693,4,0,6,0,1,99.0,371.25,519.75,4,11.159735968485911,473.74
1022,1151,2,3,1.324467,103.77118349999999,1,0,36,0,1,115.10000000000001,431.625,604.2750000000001,1,7.1139475003307595,491.75
1023,904,2,3,1.43621,103.83582,4,0,34,0,1,90.4,339.0,474.6,4,14.627008876942448,398.23
1024,1097,2,3,1.306134,103.8549915,3,2,36,0,1,109.7,411.375,575.925,5,2.5938505413580653,501.37
1025,603,2,2,1.32615,103.85935,3,0,57,0,1,60.300000000000004,150.75,391.95000000000005,3,3.926393622020601,378.11
1026,1317,2,3,1.368441,103.9575375,3,0,32,0,1,131.70000000000002,493.875,691.425,3,15.705251509810827,355.35
1027,968,2,3,1.276866,103.80814649999999,1,0,19,0,1,96.80000000000001,363.0,508.20000000000005,1,3.9893874345803018,650.83
1028,1238,2,3,1.4049,103.90272,7,1,9,0,1,123.80000000000001,464.25,649.95,8,13.668414532584016,516.96
1029,1399,2,3,1.341972,103.698891,5,0,21,0,1,139.9,524.625,734.4749999999999,5,15.374180229283327,425.3
1030,1291,2,3,1.381293,103.7615715,4,1,23,0,1,129.1,484.125,677.7750000000001,5,11.580839752733135,580.95
1031,1194,2,3,1.404828,103.8982995,5,1,7,0,1,119.4,447.75,626.8499999999999,6,13.38366411606966,544.39
1032,700,1,3,1.354356,103.8358215,1,0,47,0,1,35.0,262.5,402.5,1,5.587218746654051,391.43
1033,1001,2,3,1.31255,103.89683000000001,2,0,10,0,1,100.10000000000001,375.375,525.525,2,7.300836912957924,699.3
1034,1302,2,4,1.343124,103.755276,2,0,24,0,1,130.20000000000002,651.0,520.8,2,9.550822362331115,421.66
1035,1561,3,4,1.34145,103.6867,2,0,32,0,1,234.15000000000003,780.5,546.3499999999999,2,16.668997250058794,320.31
1036,904,2,3,1.42308,103.839669,3,0,34,0,1,90.4,339.0,474.6,3,13.197474960817688,351.77
1037,1001,2,3,1.326438,103.9418505,3,0,17,0,1,100.10000000000001,375.375,525.525,3,12.498499189401858,648.24
1038,990,2,3,1.403145,103.9083165,7,0,10,0,1,99.0,371.25,519.75,7,13.883604653460862,452.53
1039,1001,2,3,1.3327799999999999,103.93165,4,1,41,0,1,100.10000000000001,375.375,525.525,5,11.561229025807027,399.6
1040,699,2,2,1.307556,103.794444,0,3,47,0,1,69.9,174.75,454.35,3,4.1740309821799055,565.09
1041,1291,2,3,1.3102200000000002,103.8832335,2,1,24,0,1,129.1,484.125,677.7750000000001,3,5.7673505944525125,712.63
1042,613,1,2,1.333728,103.879899,2,0,52,0,1,30.650000000000002,153.25,429.1,2,6.283909703218413,367.05
1043,1216,2,2,1.4049,103.90272,7,1,6,0,1,121.60000000000001,304.0,790.4000000000001,8,13.668414532584016,534.54
1044,1291,2,3,1.356939,103.959873,2,1,25,0,1,129.1,484.125,677.7750000000001,3,15.41066594177627,383.42
1045,990,2,3,1.38942,103.7685735,3,0,6,0,1,99.0,371.25,519.75,3,11.777754674553048,429.29
1046,1184,2,3,1.380465,103.8792285,3,0,19,0,1,118.4,444.0,621.5999999999999,3,9.969305451228863,367.4
1047,1452,2,4,1.390068,103.9057245,4,0,22,0,1,145.20000000000002,726.0,580.8,4,12.58203459852745,433.88
1048,1000,2,3,1.377684,103.76510400000001,4,1,23,0,1,100.0,375.0,525.0,5,11.021072460057773,520.0
1049,1539,2,3,1.3366799999999999,103.9487,2,0,28,0,1,153.9,577.125,807.9749999999999,2,13.504541801133636,487.33
1050,990,2,3,1.3781430000000001,103.90176899999999,3,0,6,0,1,99.0,371.25,519.75,3,11.309052952359806,484.85
1051,1205,2,3,1.4049,103.90272,7,1,8,0,1,120.5,451.875,632.625,8,13.668414532584016,452.28
1052,1119,2,3,1.378494,103.88900699999999,6,0,25,0,1,111.9,419.625,587.475,6,10.412751084172639,339.59
1053,1109,2,3,1.27728,103.831092,4,0,38,0,1,110.9,415.875,582.225,4,2.9545626233756392,550.05
1054,700,2,2,1.3716899999999999,103.9495005,1,1,5,0,1,70.0,175.0,455.0,2,15.088693595145159,671.43
1055,700,2,2,1.303101,103.78290600000001,1,0,45,0,1,70.0,175.0,455.0,1,5.440342947350064,500.0
1056,1572,3,4,1.3785209999999999,103.741686,3,0,30,0,1,235.80000000000004,786.0,550.2,3,12.97888342553797,333.97
1057,990,2,3,1.394415,103.745142,3,1,5,0,1,99.0,371.25,519.75,4,13.890351811087495,484.85
1058,1206,2,3,1.40598,103.897989,4,1,6,0,1,120.60000000000001,452.25,633.1500000000001,5,13.471039236437507,538.97
1059,1571,2,4,1.34995,103.75199,3,1,36,0,1,157.10000000000002,785.5,628.4000000000001,4,10.231368275604112,439.21
1060,646,1,2,1.286748,103.810113,1,0,53,0,1,32.300000000000004,161.5,452.20000000000005,1,3.074240107381704,430.34
1061,1184,2,3,1.375776,103.8999645,3,0,6,0,1,118.4,444.0,621.5999999999999,3,10.981038589677302,684.12
1062,699,2,2,1.304226,103.911165,3,0,46,0,1,69.9,174.75,454.35,3,8.8346397396955,550.79
1063,990,2,3,1.376298,103.900221,3,0,6,0,1,99.0,371.25,519.75,3,11.042502938035302,686.87
1064,1001,2,3,1.371276,103.947714,0,1,6,0,1,100.10000000000001,375.375,525.525,1,14.893474738733145,524.48
1065,818,2,2,1.303182,103.91180849999999,3,0,46,0,1,81.80000000000001,204.5,531.7,3,8.906668258091884,556.23
1066,1141,2,3,1.336158,103.881375,3,0,37,0,1,114.10000000000001,427.875,599.0250000000001,3,6.566046504311871,411.92
1067,990,2,3,1.409319,103.9008015,4,1,5,0,1,99.0,371.25,519.75,5,13.9514506341103,564.53
1068,1571,3,4,1.379799,103.7706615,4,0,33,0,1,235.65000000000003,785.5,549.8499999999999,4,10.795069274281682,375.56
1069,699,1,3,1.32228,103.854798,1,0,47,0,1,34.95,262.125,401.92499999999995,1,3.2635554903264903,386.27
1070,807,2,2,1.349811,103.949577,6,0,36,0,1,80.7,201.75,524.55,6,14.054388778129807,439.9
1071,990,2,3,1.382139,103.89574350000001,5,1,14,0,1,99.0,371.25,519.75,6,11.19551127782119,492.93
1072,1603,2,3,1.364517,103.95751949999999,2,0,27,0,1,160.3,601.125,841.575,2,15.511385292765333,411.73
1073,882,1,3,1.275408,103.820661,2,0,46,0,1,44.1,330.75,507.15,2,3.394256398789975,442.18
1074,700,1,2,1.3164120000000001,103.8053745,1,1,45,0,1,35.0,175.0,490.0,2,3.24399974197128,600.0
1075,635,1,2,1.3041,103.917276,3,0,46,0,1,31.75,158.75,444.5,3,9.5147077780574,535.43
1076,882,1,3,1.362654,103.89192299999999,2,0,45,0,1,44.1,330.75,507.15,2,9.32061129855933,368.48
1077,904,2,3,1.3239,103.942512,3,0,44,0,1,90.4,339.0,474.6,3,12.51827746886286,392.7
1078,721,2,2,1.2828,103.81786,2,0,39,0,1,72.10000000000001,180.25,468.65,2,2.8091243090904587,492.37
1079,1571,2,4,1.38616,103.74618000000001,4,1,26,0,1,157.10000000000002,785.5,628.4000000000001,5,13.164636506154817,362.83
1080,1206,2,4,1.375182,103.9004055,2,0,6,0,1,120.60000000000001,603.0,482.4000000000001,2,10.967773261351674,686.57
1081,1012,2,3,1.380132,103.8293685,2,0,41,0,1,101.2,379.5,531.3,2,8.423565685242343,361.66
1082,721,2,2,1.31247,103.850055,2,0,42,0,1,72.10000000000001,180.25,468.65,2,2.2393333983686916,552.01
1083,1291,2,3,1.3344799999999999,103.85108000000001,4,1,22,0,1,129.1,484.125,677.7750000000001,5,3.997286446618688,712.63
1084,988,2,3,1.393533,103.87503000000001,3,0,6,0,1,98.80000000000001,370.5,518.7,3,11.008945483820831,455.47
1085,1184,2,3,1.4049,103.90272,7,1,19,0,1,118.4,444.0,621.5999999999999,8,13.668414532584016,363.18
1086,980,2,3,1.347201,103.7245005,3,0,36,0,1,98.0,367.5,514.5,3,12.859887910360245,357.14
1087,1152,2,3,1.351638,103.7175255,3,0,36,0,1,115.2,432.0,604.8,3,13.763857530952453,329.86
1088,980,2,3,1.306296,103.762404,1,0,41,0,1,98.0,367.5,514.5,1,7.725338991725999,357.14
1089,725,2,2,1.323189,103.8596985,2,1,40,0,1,72.5,181.25,471.25,3,3.762817959076552,524.14
1090,1517,2,4,1.34145,103.6867,2,0,32,0,1,151.70000000000002,758.5,606.8,2,16.668997250058794,316.41
1091,732,2,3,1.3375299999999999,103.85083,4,0,53,0,1,73.2,274.5,384.29999999999995,4,4.271683016765387,366.12
1092,732,1,2,1.3375299999999999,103.85083,4,0,53,0,1,36.6,183.0,512.4,4,4.271683016765387,368.85
