area,bathroom,bedroom,Type,latitude,longitude,school,mrt,age_of_building,bathroom_area,bedroom_area,remaining_area,convenience,distance_from_central,price_sqft
505.0,1,1,Condo,1.378332,103.902894,4.0,0.0,4,25.25,63.125,416.625,4.0,11.410688702153077,1287.13
516.0,1,1,Condo,1.378116,103.9022955,3.0,0.0,4,25.8,64.5,425.7,3.0,11.3473306400913,1269.38
1637.0,2,3,Condo,1.305747,103.9227975,1.0,0.0,45,163.70000000000002,613.875,859.425,1.0,10.13105016924987,946.85
710.0,2,2,HDB,1.336158,103.9214925,1.0,1.0,6,71.0,177.5,461.5,2.0,10.598557046171901,754.77
1345.0,3,4,Condo,1.355157,103.9678425,1.0,0.0,5,201.75000000000003,672.5,470.75,1.0,16.16457583386547,1000.0
1410.0,2,4,HDB,1.44912,103.8167,5.0,1.0,21,141.0,705.0,564.0,6.0,16.135163287927792,347.52
1744.0,3,3,Condo,1.28626,103.84244,0.0,1.0,12,261.6,654.0,828.4000000000001,1.0,2.291483214457418,1525.23
710.0,2,2,Condo,1.343489985,103.7689400006,2.0,0.0,-4,71.0,177.5,461.5,2.0,8.245454111166723,1582.82
1001.0,2,3,HDB,1.35026,103.93597,4.0,0.0,6,100.10000000000001,375.375,525.525,4.0,12.673630396301013,539.46
2058.0,3,4,Condo,1.425438,103.8250845,1.0,0.0,18,308.70000000000005,1029.0,720.3,1.0,13.449659426177314,655.98
1130.0,2,4,HDB,1.336158,103.9214925,1.0,1.0,6,113.0,565.0,452.0,2.0,10.598557046171901,725.66
904.0,2,3,HDB,1.3525200000000002,103.87036,4.0,1.0,35,90.4,339.0,474.6,5.0,6.872237096976507,613.94
936.0,2,3,HDB,1.323684,103.739157,0.0,0.0,8,93.60000000000001,351.0,491.4,0.0,10.535761209903502,534.19
882.0,2,3,HDB,1.28883,103.80384,1.0,0.0,47,88.2,330.75,463.04999999999995,1.0,3.532792836666653,429.45
4435.0,6,5,Condo,1.30851,103.8386835,2.0,0.0,6,1330.5000000000002,2771.875,332.625,2.0,0.9163101115861347,1900.0
1320.0,2,3,HDB,1.357173,103.873095,2.0,0.0,36,132.0,495.0,693.0,2.0,7.464603993068756,483.33
1184.0,2,3,Condo,1.280772,103.8526605,0.0,3.0,12,118.4,444.0,621.5999999999999,3.0,3.4627785831027076,2035.47
1528.0,3,3,Condo,1.299159,103.857858,1.0,1.0,3,229.20000000000005,573.0,725.8,2.0,2.95079854460177,2257.85
1259.0,2,3,HDB,1.43621,103.83582,4.0,0.0,6,125.9,472.125,660.9749999999999,4.0,14.627008877544762,476.57
1399.0,2,4,HDB,1.453635,103.818231,5.0,0.0,21,139.9,699.5,559.5999999999999,5.0,16.61545205635803,335.95
1259.0,3,4,Condo,1.371897,103.945491,1.0,1.0,1,188.85000000000002,629.5,440.6500000000001,2.0,14.714599141670309,1335.19
1248.0,3,3,Condo,1.34261,103.92539,1.0,0.0,9,187.20000000000002,468.0,592.8,1.0,11.258884742871572,1161.86
1410.0,2,3,HDB,1.428444,103.79529,3.0,0.0,21,141.0,528.75,740.25,3.0,14.348110351393132,354.61
1001.0,2,3,HDB,1.395891,103.878081,3.0,0.0,5,100.10000000000001,375.375,525.525,3.0,11.393494325388046,399.6
505.0,1,1,HDB,1.4232420000000001,103.848543,3.0,0.0,6,25.25,63.125,416.625,3.0,13.317446209341588,475.25
732.0,2,2,HDB,1.33278,103.93165,4.0,1.0,41,73.2,183.0,475.79999999999995,5.0,11.56122902723552,389.34
2529.0,4,4,Condo,1.3063046987,103.9132140186,3.0,0.0,6,505.8,1264.5,758.7,3.0,9.066245228119623,1878.21
969.0,2,3,HDB,1.4013719999999998,103.907097,9.0,0.0,14,96.9,363.375,508.725,9.0,13.645531416480893,464.4
904.0,2,3,Condo,1.3719963153,103.9448030088,1.0,0.0,1,90.4,339.0,474.6,1.0,14.654436049815603,1250.0
1109.0,2,3,Condo,1.345572,103.722579,3.0,1.0,13,110.9,415.875,582.225,4.0,12.993845689581269,1064.02
1044.0,3,2,Condo,1.314927,103.8547845,2.0,0.0,3,156.60000000000002,261.0,626.4,2.0,2.8311984441499596,1413.7
980.0,2,3,HDB,1.404693,103.7485035,2.0,0.0,19,98.0,367.5,514.5,2.0,14.48742833662604,372.45
1410.0,3,3,Condo,1.308591,103.8383775,1.0,0.0,6,211.50000000000003,528.75,669.75,1.0,0.8930295160224397,2340.43
775.0,2,2,Condo,1.4049,103.90272,7.0,1.0,6,77.5,193.75,503.75,8.0,13.668414533254763,1096.77
732.0,1,1,Condo,1.276713,103.8533265,0.0,2.0,3,36.6,91.5,603.9,2.0,3.8531651675411416,2197.41
1023.0,2,2,Condo,1.352538,103.8517155,4.0,1.0,5,102.30000000000001,255.75,664.95,5.0,5.80840255625848,1583.58
1033.0,2,3,Condo,1.39735,103.89688,7.0,0.0,10,103.30000000000001,387.375,542.325,7.0,12.611620994097192,1093.9
732.0,2,2,HDB,1.33448,103.85108,4.0,1.0,52,73.2,183.0,475.79999999999995,5.0,3.9972864467910596,368.85
1206.0,3,3,Condo,1.317969,103.7802195,1.0,0.0,21,180.90000000000003,452.25,572.8499999999999,1.0,5.942926670097156,1509.12
1302.0,2,4,HDB,1.344564,103.851288,5.0,0.0,34,130.20000000000002,651.0,520.8,5.0,4.983958382003894,506.91
1184.0,2,3,HDB,1.393542,103.9124295,6.0,0.0,19,118.4,444.0,621.5999999999999,6.0,13.36432004697966,363.18
730.0,1,2,HDB,1.324233,103.941531,3.0,0.0,42,36.5,182.5,511.0,3.0,12.417401339443428,445.21
1389.0,4,5,Condo,1.394559,103.881582,7.0,0.0,3,277.8,868.125,243.07500000000005,7.0,11.445826422477257,1331.89
1119.0,2,2,Condo,1.268163,103.814379,0.0,0.0,7,111.9,279.75,727.35,0.0,4.4097728741177855,1599.64
958.0,2,2,Condo,1.370844,103.7757195,2.0,0.0,4,95.80000000000001,239.5,622.7,2.0,9.67329626102503,1179.54
904.0,2,2,Condo,1.307736,103.8390885,2.0,0.0,10,90.4,226.0,587.6,2.0,0.9125171855145686,2522.12
1270.0,2,4,HDB,1.37745,103.888179,6.0,0.0,25,127.0,635.0,508.0,6.0,10.265062256097483,354.33
1130.0,2,3,HDB,1.35172,103.88583,2.0,0.0,36,113.0,423.75,593.25,2.0,8.002091742315493,318.58
1658.0,4,4,Condo,1.301373,103.898169,0.0,0.0,10,331.6,829.0,497.4000000000001,0.0,7.3939388805435735,1990.35
463.0,1,2,Condo,1.294551,103.827582,2.0,0.0,5,23.150000000000002,115.75,324.1,2.0,1.143703470175365,1846.65
807.0,2,2,Condo,1.368792,103.8777795,2.0,0.0,5,80.7,201.75,524.55,2.0,8.80607397049922,1163.43
613.0,1,2,HDB,1.281798,103.842909,1.0,2.0,47,30.650000000000002,153.25,429.1,3.0,2.7487337486561825,632.95
667.0,1,1,Condo,1.280772,103.8526605,0.0,3.0,12,33.35,83.375,550.275,3.0,3.4627785831027076,1874.06
980.0,2,3,Condo,1.377522,103.960242,2.0,0.0,4,98.0,367.5,514.5,2.0,16.44656988455912,1122.45
1195.0,3,3,Condo,1.423908,103.8490605,3.0,0.0,17,179.25000000000003,448.125,567.625,3.0,13.398511108070899,650.21
1044.0,2,2,Condo,1.276713,103.8533265,0.0,2.0,3,104.4,261.0,678.6,2.0,3.8531651675411416,2734.4
452.0,1,1,Condo,1.31283,103.92608,1.0,0.0,5,22.6,56.5,372.9,1.0,10.539900629633959,1610.62
474.0,1,1,HDB,1.39545,103.90626,9.0,0.0,6,23.700000000000003,59.25,391.05,9.0,13.07572224550656,580.17
2153.0,4,4,Condo,1.31667,103.81667,0.0,0.0,12,430.6,1076.5,645.9000000000001,0.0,2.1895372141851945,2586.62
1313.0,2,3,HDB,1.426392,103.8269115,1.0,0.0,35,131.3,492.375,689.325,1.0,13.545328358754851,327.49
1323.0,2,3,HDB,1.43621,103.83582,4.0,0.0,28,132.3,496.125,694.575,4.0,14.627008877544762,361.3
1119.0,3,3,Condo,1.4323139999999999,103.7982285,4.0,0.0,12,167.85000000000002,419.625,531.525,4.0,14.672418121813799,766.76
1033.0,2,2,Condo,1.290546,103.8156345,2.0,1.0,11,103.30000000000001,258.25,671.45,3.0,2.332313910875229,1548.89
1055.0,2,3,Condo,1.298322,103.8845025,0.0,0.0,4,105.5,395.625,553.875,0.0,5.900706509034892,1943.13
1571.0,3,3,HDB,1.3525200000000002,103.868046,4.0,1.0,35,235.65000000000003,589.125,746.2249999999999,5.0,6.71436388127016,445.58
1130.0,2,3,HDB,1.320102,103.765572,2.0,0.0,5,113.0,423.75,593.25,2.0,7.580836449415069,840.71
2217.0,4,4,Condo,1.301256,103.900914,0.0,0.0,9,443.40000000000003,1108.5,665.0999999999999,0.0,7.699704959931216,1799.23
678.0,2,2,Condo,1.336284,103.74174,2.0,1.0,3,67.8,169.5,440.70000000000005,3.0,10.637985633604918,1989.51
915.0,2,3,HDB,1.293381,103.80933,1.0,1.0,20,91.5,343.125,480.375,2.0,2.7604230289393463,775.96
4908.0,5,5,Condo,1.31562,103.8439305,3.0,1.0,7,1227.0,3067.5,613.5,4.0,1.8658552833876882,2500.0
1281.0,3,3,Condo,1.356408,103.967739,1.0,0.0,14,192.15000000000003,480.375,608.4749999999999,1.0,16.202749075160014,913.35
1270.0,2,3,Condo,1.368765,103.7763585,0.0,0.0,5,127.0,476.25,666.75,0.0,9.452220435491165,1181.1
969.0,2,3,Condo,1.3719963153,103.9448030088,1.0,0.0,3,96.9,363.375,508.725,1.0,14.654436049815603,1083.59
1098.0,3,3,Condo,1.2771270000000001,103.8458115,1.0,1.0,4,164.70000000000002,411.75,521.55,2.0,3.355833935564599,3424.77
1184.0,2,3,HDB,1.392552,103.91256,5.0,0.0,19,118.4,444.0,621.5999999999999,5.0,13.29323234141877,369.93
1205.0,2,3,HDB,1.432485,103.844367,4.0,0.0,7,120.5,451.875,632.625,4.0,14.277074786346935,381.74
1291.0,2,3,HDB,1.34154,103.7374875,4.0,0.0,39,129.1,484.125,677.7750000000001,4.0,11.28555338675991,360.19
969.0,2,3,HDB,1.32138,103.739778,0.0,0.0,19,96.9,363.375,508.725,0.0,10.418141819320734,381.84
1012.0,2,2,Condo,1.349127,103.7492055,4.0,1.0,16,101.2,253.0,657.8,5.0,10.457719891918117,1136.36
721.0,2,3,HDB,1.35784,103.8393,2.0,0.0,47,72.10000000000001,270.375,378.525,2.0,6.012841893585737,312.76
883.0,2,2,Condo,1.306656,103.8880845,1.0,1.0,7,88.30000000000001,220.75,573.95,2.0,6.272875548591892,1676.1
969.0,2,3,Condo,1.389348,103.770297,3.0,0.0,6,96.9,363.375,508.725,3.0,11.65776387268338,944.27
883.0,2,2,Condo,1.2780476685,103.8583888474,0.0,2.0,12,88.30000000000001,220.75,573.95,2.0,4.122804695144688,2808.61
1033.0,2,3,HDB,1.402038,103.903533,9.0,1.0,9,103.30000000000001,387.375,542.325,10.0,13.464779621791797,501.45
1001.0,2,3,HDB,1.451547,103.827906,1.0,0.0,7,100.10000000000001,375.375,525.525,1.0,16.321693519622894,404.6
2411.0,4,4,Condo,1.3051599306,103.83946998440001,2.0,0.0,8,482.20000000000005,1205.5,723.3,2.0,0.8653101962808152,2447.12
968.0,2,3,HDB,1.312119,103.7666745,2.0,1.0,18,96.80000000000001,363.0,508.20000000000005,3.0,7.301384087646116,723.14
1269.0,3,3,Condo,1.35693,103.7495385,3.0,1.0,17,190.35000000000002,475.875,602.7750000000001,4.0,10.86465763738855,764.38
1389.0,2,3,Condo,1.3,103.9,0.0,0.0,5,138.9,520.875,729.2249999999999,0.0,7.604860583374131,2015.84
1324.0,2,3,HDB,1.436472,103.7930715,5.0,0.0,25,132.4,496.5,695.0999999999999,5.0,15.269391856399043,362.54
1560.0,3,4,HDB,1.373427,103.8918555,5.0,1.0,34,234.00000000000003,780.0,546.0,6.0,10.180678792379505,551.28
1647.0,2,2,Condo,1.31058,103.831884,0.0,0.0,14,164.70000000000002,411.75,1070.55,0.0,0.7286661386136645,1748.63
1345.0,3,4,Condo,1.381284,103.902876,4.0,0.0,5,201.75000000000003,672.5,470.75,4.0,11.64667532260271,1026.02
474.0,1,1,Condo,1.3748032243,103.9030419183,2.0,0.0,2,23.700000000000003,59.25,391.05,2.0,11.144595189323582,1339.66
1302.0,2,3,HDB,1.347345,103.937409,3.0,1.0,36,130.20000000000002,488.25,683.55,4.0,12.695127379866426,451.61
904.0,2,3,HDB,1.346076,103.851693,4.0,0.0,34,90.4,339.0,474.6,4.0,5.154187672396662,525.44
1453.0,3,3,Condo,1.398087,103.7513115,4.0,1.0,20,217.95000000000005,544.875,690.175,5.0,13.727968575304446,653.82
1216.0,2,2,Condo,1.299627,103.898115,0.0,0.0,3,121.60000000000001,304.0,790.4000000000001,0.0,7.398016944599321,2097.04
1592.0,2,3,HDB,1.364814,103.8657555,2.0,0.0,34,159.20000000000002,597.0,835.8,2.0,7.715403530795885,383.17
2153.0,3,4,Condo,1.31667,103.81667,0.0,0.0,12,322.95000000000005,1076.5,753.55,0.0,2.1895372141851945,2600.0
560.0,2,2,Condo,1.315701,103.8416085,2.0,1.0,4,56.0,140.0,364.0,3.0,1.694857896788317,2500.0
1249.0,2,3,Condo,1.34261,103.92539,1.0,0.0,8,124.9,468.375,655.7249999999999,1.0,11.258884742871572,1160.93
721.0,1,2,Condo,1.299159,103.857858,1.0,1.0,3,36.050000000000004,180.25,504.70000000000005,2.0,2.95079854460177,2600.0
1066.0,2,3,HDB,1.430712,103.8357945,4.0,1.0,36,106.60000000000001,399.75,559.65,5.0,14.019276448772212,326.45
1744.0,4,5,Condo,1.3719963153,103.9448030088,1.0,0.0,1,348.8,1090.0,305.20000000000005,1.0,14.654436049815603,1300.46
743.0,2,2,Condo,1.369683,103.944501,0.0,0.0,4,74.3,185.75,482.95000000000005,0.0,14.495748108967422,1158.66
1001.0,2,3,HDB,1.35026,103.93597,4.0,0.0,6,100.10000000000001,375.375,525.525,4.0,12.673630396301013,549.45
1571.0,3,4,HDB,1.38015,103.771125,4.0,0.0,32,235.65000000000003,785.5,549.8499999999999,4.0,10.7928969337747,375.56
958.0,1,2,Condo,1.30033,103.85701,1.0,1.0,11,47.900000000000006,239.5,670.6,2.0,2.836681244884866,1764.09
700.0,1,2,HDB,1.30374,103.7824425,1.0,0.0,45,35.0,175.0,490.0,1.0,5.4911055494190695,482.86
2766.0,5,4,Condo,1.299951,103.8300705,1.0,1.0,12,691.5,1383.0,691.5,2.0,0.485635058443433,2035.43
1647.0,3,5,Condo,1.310715,103.933971,0.0,0.0,43,247.05000000000004,1029.375,370.57500000000005,0.0,11.396963996356334,1020.04
1281.0,2,3,HDB,1.330299,103.9310865,4.0,0.0,42,128.1,480.375,672.5250000000001,4.0,11.428066994867276,460.58
1076.0,3,2,Condo,1.353681,103.76055,1.0,0.0,18,161.40000000000003,269.0,645.5999999999999,1.0,9.645345297940855,1161.71
1098.0,2,3,Condo,1.2771270000000001,103.8458115,1.0,1.0,4,109.80000000000001,411.75,576.45,2.0,3.355833935564599,3891.62
1205.0,2,3,HDB,1.43451,103.8432915,4.0,0.0,6,120.5,451.875,632.625,4.0,14.488854491577325,455.6
1152.0,2,3,Condo,1.33448,103.85108,4.0,1.0,22,115.2,432.0,604.8,5.0,3.9972864467910596,1111.11
947.0,2,2,Condo,1.358784,103.963635,2.0,0.0,17,94.7,236.75,615.55,2.0,15.875475578271395,950.37
549.0,1,1,Condo,1.362403213,103.7643717576,1.0,1.0,4,27.450000000000003,68.625,452.92499999999995,2.0,9.899420701679665,1530.05
1140.0,3,3,Condo,1.380582,103.9353795,2.0,0.0,15,171.00000000000003,427.5,541.5,2.0,14.305554065357166,754.39
3476.0,4,4,Condo,1.28626,103.84244,0.0,1.0,10,695.2,1738.0,1042.8000000000002,1.0,2.291483214457418,1668.58
951.0,2,3,Condo,1.36819,103.92948,0.0,0.0,-3,95.10000000000001,356.625,499.275,0.0,12.984979515773832,1175.6
1302.0,2,3,HDB,1.373688,103.895118,4.0,1.0,36,130.20000000000002,488.25,683.55,5.0,10.443985472296202,418.59
2067.0,4,5,HDB,1.440081,103.7910735,5.0,0.0,26,413.40000000000003,1291.875,361.7249999999999,5.0,15.715300092633596,362.84
570.0,1,1,Condo,1.375983,103.7562345,2.0,0.0,4,28.5,71.25,470.25,2.0,11.578333936002313,1173.68
517.0,1,1,Condo,1.317888,103.826214,2.0,1.0,5,25.85,64.625,426.525,3.0,1.6568964670112012,1874.06
1216.0,2,2,Condo,1.268163,103.814379,0.0,0.0,7,121.60000000000001,304.0,790.4000000000001,0.0,4.4097728741177855,1717.11
1066.0,2,3,Condo,1.31481,103.888044,2.0,0.0,17,106.60000000000001,399.75,559.65,2.0,6.374691776604758,938.09
1496.0,3,3,Condo,1.3278300694,103.8854499228,1.0,1.0,4,224.40000000000003,561.0,710.5999999999999,2.0,6.528544903317817,1524.06
1313.0,2,3,HDB,1.414269,103.8382605,3.0,0.0,33,131.3,492.375,689.325,3.0,12.21527471409915,396.04
1237.0,2,4,HDB,1.4461469999999998,103.8156525,2.0,0.0,22,123.7,618.5,494.79999999999995,2.0,15.821046284301634,332.26
1517.0,2,4,HDB,1.388871,103.9042935,4.0,0.0,23,151.70000000000002,758.5,606.8,4.0,12.37780049826813,428.48
957.0,2,2,HDB,1.380132,103.8293685,2.0,0.0,42,95.7,239.25,622.05,2.0,8.42356568561234,353.19
1184.0,2,3,HDB,1.345077,103.704399,6.0,0.0,19,118.4,444.0,621.5999999999999,6.0,14.886611849921541,350.51
538.0,1,1,Condo,1.357416,103.831362,1.0,0.0,3,26.900000000000002,67.25,443.85,1.0,5.907647596358322,1466.54
1539.0,3,3,Condo,1.34993,103.87584,2.0,1.0,26,230.85000000000002,577.125,731.0250000000001,3.0,7.060083997363738,1137.1
1270.0,3,3,Condo,1.268163,103.814379,0.0,0.0,7,190.50000000000003,476.25,603.25,0.0,4.4097728741177855,1968.5
1195.0,2,2,Condo,1.3719963153,103.9448030088,1.0,0.0,1,119.5,298.75,776.75,1.0,14.654436049815603,1129.71
1583.0,3,3,Condo,1.355859,103.966803,1.0,0.0,3,237.45000000000005,593.625,751.925,1.0,16.08377251819693,871.76
1184.0,2,2,Condo,1.299159,103.857858,1.0,1.0,3,118.4,296.0,769.5999999999999,2.0,2.95079854460177,2025.34
1969.0,3,3,Condo,1.280772,103.8526605,0.0,3.0,12,295.35,738.375,935.2750000000001,3.0,3.4627785831027076,1879.13
1314.0,2,4,HDB,1.346076,103.958433,2.0,0.0,32,131.4,657.0,525.5999999999999,2.0,14.843312315597593,479.45
1582.0,2,4,HDB,1.366146,103.962051,3.0,0.0,27,158.20000000000002,791.0,632.8,3.0,16.044145268683263,353.98
689.0,2,2,Condo,1.307697712,103.7916296309,1.0,1.0,3,68.9,172.25,447.85,2.0,4.48734591063657,1973.88
1453.0,3,3,Condo,1.397745,103.7515815,4.0,1.0,20,217.95000000000005,544.875,690.175,5.0,13.679705437934713,674.47
990.0,2,3,HDB,1.3736700000000002,103.85755,1.0,0.0,40,99.0,371.25,519.75,1.0,8.22112205828202,381.82
1227.0,2,3,HDB,1.290132,103.828914,3.0,1.0,9,122.7,460.125,644.175,4.0,1.5653439164313352,788.92
883.0,2,2,HDB,1.353384,103.8862575,2.0,0.0,39,88.30000000000001,220.75,573.95,2.0,8.159904432437848,351.08
1173.0,2,2,Condo,1.274616,103.8443175,1.0,1.0,6,117.30000000000001,293.25,762.45,2.0,3.53506370124488,2131.29
861.0,2,2,Condo,1.33448,103.85108,4.0,1.0,22,86.10000000000001,215.25,559.65,5.0,3.9972864467910596,1219.51
736.0,2,2,HDB,1.31247,103.850055,2.0,0.0,42,73.60000000000001,184.0,478.4,2.0,2.239333398616621,489.13
700.0,1,1,Condo,1.2751649999999999,103.844538,1.0,1.0,13,35.0,87.5,577.5,2.0,3.489279722632337,1714.29
890.0,2,2,Condo,1.352538,103.8517155,4.0,1.0,5,89.0,222.5,578.5,5.0,5.80840255625848,1775.28
893.0,2,2,Condo,1.311579,103.859946,1.0,1.0,12,89.30000000000001,223.25,580.45,2.0,3.2447492979813277,1287.79
1388.0,2,3,HDB,1.440396,103.79502,5.0,0.0,26,138.8,520.5,728.7,5.0,15.627975192298214,353.03
1302.0,2,3,HDB,1.428849,103.772367,2.0,1.0,26,130.20000000000002,488.25,683.55,3.0,15.307873876873634,352.53
1109.0,2,3,HDB,1.345428,103.950648,5.0,1.0,35,110.9,415.875,582.225,6.0,13.999617952080916,378.72
463.0,1,1,Condo,1.31758,103.90582,2.0,1.0,4,23.150000000000002,57.875,381.975,3.0,8.375617281274616,1509.72
1141.0,3,3,Condo,1.3634594999999998,103.89495825,2.0,0.0,5,171.15000000000003,427.875,541.9749999999999,2.0,9.626683999562488,1007.89
1238.0,3,3,Condo,1.342467,103.717692,4.0,1.0,7,185.70000000000002,464.25,588.05,5.0,13.390904925629005,1147.01
936.0,2,2,Condo,1.299159,103.857858,1.0,1.0,3,93.60000000000001,234.0,608.4,2.0,2.95079854460177,2550.0
1744.0,2,2,Condo,1.3275629999999998,103.864365,3.0,0.0,7,174.4,436.0,1133.6,3.0,4.465738401758153,1204.13
1023.0,2,3,Condo,1.343349,103.719303,4.0,1.0,6,102.30000000000001,383.625,537.075,5.0,13.252732422104742,1270.77
1001.0,2,3,HDB,1.398357,103.8890745,4.0,0.0,6,100.10000000000001,375.375,525.525,4.0,12.228348503929746,519.48
1755.0,3,3,Condo,1.301445,103.8307815,0.0,1.0,9,263.25000000000006,658.125,833.625,1.0,0.30274341378364805,2706.55
1840.0,3,4,HDB,1.418661,103.83984,2.0,0.0,33,276.00000000000006,920.0,644.0,2.0,12.711296064627359,461.96
1270.0,2,3,HDB,1.273851,103.811247,1.0,1.0,43,127.0,476.25,666.75,2.0,4.041037176050811,486.61
570.0,1,2,Condo,1.3879700000000001,103.86879,2.0,0.0,10,28.5,142.5,399.0,2.0,10.158342980132488,1280.7
517.0,1,1,Condo,1.32084,103.8998,2.0,1.0,4,25.85,64.625,426.525,3.0,7.795656401620566,1353.97
980.0,1,3,Condo,1.284804,103.833477,1.0,0.0,83,49.0,367.5,563.5,1.0,2.1299692505546197,877.55
1055.0,2,3,Condo,1.34261,103.92539,1.0,0.0,6,105.5,395.625,553.875,1.0,11.258884742871572,1327.01
1001.0,2,3,HDB,1.370448,103.8985875,3.0,0.0,36,100.10000000000001,375.375,525.525,3.0,10.45349090034231,357.64
1507.0,3,3,Condo,1.31667,103.81667,0.0,0.0,12,226.05000000000004,565.125,715.825,0.0,2.1895372141851945,3025.88
786.0,1,2,Condo,1.316223,103.8043845,1.0,1.0,6,39.300000000000004,196.5,550.2,2.0,3.335612096410772,1870.23
1302.0,2,3,HDB,1.33448,103.85108,4.0,1.0,23,130.20000000000002,488.25,683.55,5.0,3.9972864467910596,522.27
1001.0,2,3,HDB,1.389177,103.771107,3.0,0.0,7,100.10000000000001,375.375,525.525,3.0,11.589710077523426,449.55
1303.0,3,3,Condo,1.34124,103.70798,2.0,1.0,11,195.45000000000002,488.625,618.925,3.0,14.38039795368566,1112.82
926.0,2,2,Condo,1.328472,103.8483585,1.0,1.0,8,92.60000000000001,231.5,601.9,2.0,3.275829571096386,1349.89
861.0,2,2,Condo,1.280772,103.8526605,0.0,3.0,12,86.10000000000001,215.25,559.65,3.0,3.4627785831027076,1939.61
1291.0,2,3,HDB,1.368468,103.9560075,3.0,0.0,30,129.1,484.125,677.7750000000001,3.0,15.555078094439326,385.75
452.0,1,1,Condo,1.31552,103.88311,2.0,1.0,5,22.6,56.5,372.9,3.0,5.8528458730642505,1438.05
1270.0,2,3,HDB,1.32758,103.84504,1.0,0.0,39,127.0,476.25,666.75,1.0,2.99675732062471,510.24
1173.0,2,3,HDB,1.375218,103.899996,3.0,0.0,6,117.30000000000001,439.875,615.825,3.0,10.93895457365371,724.64
990.0,2,3,HDB,1.396557,103.89024,5.0,0.0,6,99.0,371.25,519.75,5.0,12.128039441251607,432.32
1001.0,2,3,HDB,1.432377,103.8314115,4.0,0.0,36,100.10000000000001,375.375,525.525,4.0,14.196330184436746,369.63
1076.0,2,2,Condo,1.369845,103.776039,2.0,0.0,6,107.60000000000001,269.0,699.4,2.0,9.566048775019057,1067.74
1022.0,2,3,HDB,1.390545,103.8769065,3.0,0.0,9,102.2,383.25,536.55,3.0,10.808206259533385,445.21
527.0,1,1,Condo,1.34261,103.92539,1.0,0.0,5,26.35,65.875,434.775,1.0,11.258884742871572,1324.48
1647.0,3,3,Condo,1.2955139999999998,103.866894,0.0,0.0,22,247.05000000000004,617.625,782.325,0.0,4.018500759393973,1329.02
441.0,1,1,Condo,1.31152007,103.7596300039,2.0,0.0,5,22.05,55.125,363.825,2.0,8.072887713160531,1673.47
1518.0,2,4,HDB,1.388637,103.904622,4.0,0.0,23,151.8,759.0,607.2,4.0,12.382095732337588,352.8
1001.0,2,3,HDB,1.35026,103.93597,4.0,0.0,6,100.10000000000001,375.375,525.525,4.0,12.673630396301013,594.41
388.0,1,1,Condo,1.3139459999999998,103.8790575,1.0,1.0,5,19.400000000000002,48.5,320.1,2.0,5.375238914481395,1443.3
1400.0,3,3,HDB,1.372689,103.9617765,3.0,0.0,28,210.00000000000003,525.0,665.0,3.0,16.34005633617548,392.86
667.0,1,2,Condo,1.326825,103.862232,3.0,0.0,8,33.35,166.75,466.9,3.0,4.225973951838774,1274.36
1141.0,2,3,HDB,1.368774,103.9563,3.0,0.0,31,114.10000000000001,427.875,599.0250000000001,3.0,15.59952467035832,359.33
1163.0,2,3,Condo,1.3047030000000002,103.8410055,2.0,0.0,45,116.30000000000001,436.125,610.575,2.0,1.029505798938481,1315.56
1399.0,3,3,Condo,1.346904,103.771053,0.0,0.0,25,209.85000000000002,524.625,664.5250000000001,0.0,8.25794292328315,1286.63
742.0,2,2,HDB,1.39172,103.74311,2.0,0.0,10,74.2,185.5,482.29999999999995,2.0,13.83776161794765,442.05
969.0,2,2,Condo,1.306116,103.783347,1.0,0.0,23,96.9,242.25,629.85,1.0,5.395489187183609,1238.39
1303.0,3,3,Condo,1.34261,103.92539,1.0,0.0,9,195.45000000000002,488.625,618.925,1.0,11.258884742871572,1135.84
1421.0,2,2,Condo,1.3367099234,103.7798300294,2.0,1.0,23,142.1,355.25,923.6500000000001,3.0,6.8203861899357285,1970.44
818.0,1,1,Condo,1.298646,103.8848805,0.0,0.0,4,40.900000000000006,102.25,674.85,0.0,5.938865480354917,2078.24
904.0,2,3,HDB,1.328292,103.9042035,3.0,0.0,36,90.4,339.0,474.6,3.0,8.495938031340504,440.27
958.0,2,2,Condo,1.31724,103.761,3.0,0.0,22,95.80000000000001,239.5,622.7,3.0,8.01243907433178,1041.75
1313.0,2,3,HDB,1.353591,103.9353075,3.0,0.0,34,131.3,492.375,689.325,3.0,12.760128183662529,403.66
1323.0,2,3,HDB,1.330434,103.937481,6.0,0.0,43,132.3,496.125,694.575,6.0,12.121216966987829,406.65
1141.0,2,3,HDB,1.431819,103.7851605,5.0,0.0,24,114.10000000000001,427.875,599.0250000000001,5.0,15.056748239823545,346.19
1109.0,2,3,HDB,1.347795,103.87602,2.0,1.0,32,110.9,415.875,582.225,3.0,6.90644484102855,610.46
861.0,2,2,Condo,1.437957,103.8309975,3.0,0.0,6,86.10000000000001,215.25,559.65,3.0,14.813535926166526,1042.97
1324.0,3,3,Condo,1.29328,103.82615,2.0,0.0,22,198.60000000000002,496.5,628.9000000000001,2.0,1.339997421273059,2114.8
1321.0,2,3,HDB,1.357074,103.9449105,5.0,1.0,35,132.1,495.375,693.5250000000001,6.0,13.891065349351559,492.05
990.0,2,3,HDB,1.396629,103.889862,5.0,0.0,6,99.0,371.25,519.75,5.0,12.112258071702081,494.95
